Property_ID,Prop_Type,Tax_Key,District_Num,Nbhd_Num,Style,Unit_Count,Fbath_Count,Hbath_Count,Lot_Size,Sale_Date,Sale_Price,Sale_Price_Target,Ext_Wall,Story_Count,Year_Built,Room_Count,Finished_Sqft,Bdrm_Count,Condo_Project
167435,Residential,3080339000,15,1780,Dplx Bungalow,2,2,0,4680,2022-01-19,180000.0,1.0,Aluminum/Vinyl,2.0,1921.0,12.0,2860.0,6.0,
167436,Residential,3080340000,15,2500,Milwaukee Bungalow,1,1,1,5950,2022-03-21,175000.0,1.0,Brick,1.0,1922.0,7.0,1972.0,3.0,
167437,Residential,3080341000,15,2500,Colonial,1,2,1,5950,2022-05-17,268000.0,2.0,Masonry/Frame,2.0,1916.0,9.0,2477.0,4.0,
167502,Residential,3080406000,15,1780,Dplx Bungalow,2,2,0,4720,2022-12-28,73000.0,0.0,Wood,2.0,1917.0,12.0,2664.0,6.0,
167535,Residential,3080438000,15,1780,Dplx Bungalow,2,2,0,4720,2022-05-10,70000.0,0.0,Aluminum/Vinyl,1.5,1917.0,10.0,2202.0,4.0,
167544,Residential,3080447000,15,1780,Dplx Bungalow,2,2,0,4720,2022-03-11,89587.0,0.0,Aluminum/Vinyl,2.0,1923.0,10.0,2832.0,4.0,
167574,Residential,3080477000,15,1780,Milwaukee Bungalow,1,2,0,4680,2022-04-15,110000.0,1.0,Aluminum/Vinyl,1.5,1919.0,10.0,2062.0,5.0,
167586,Residential,3080489000,15,1780,Dplx Bungalow,2,2,0,4680,2022-11-23,91800.0,0.0,Stucco,1.5,1920.0,9.0,2316.0,4.0,
167598,Residential,3080501000,15,2500,Colonial,1,2,1,5950,2022-04-15,222000.0,2.0,Brick,2.0,1922.0,6.0,1639.0,3.0,
167603,Residential,3080506000,15,2500,Colonial,1,2,0,7500,2022-05-26,258000.0,2.0,Brick,2.0,1920.0,16.0,2298.0,6.0,
167618,Residential,3080521000,15,2500,Res O/S A & 1/2,1,2,1,8250,2022-08-31,180000.0,1.0,Brick,1.5,1924.0,5.0,1598.0,2.0,
167623,Residential,3080526000,15,2500,Tudor,1,2,1,8415,2022-04-11,290000.0,2.0,Masonry/Frame,2.0,1928.0,9.0,2922.0,5.0,
167673,Residential,3080650000,7,1780,Milwaukee Bungalow,1,1,1,4800,2022-11-10,85000.0,0.0,Aluminum/Vinyl,1.0,1921.0,6.0,1238.0,3.0,
167702,Residential,3080679000,7,1780,Res O/S A & 1/2,1,1,0,3680,2022-12-09,48000.0,0.0,Brick,1.0,1915.0,8.0,1584.0,5.0,
167711,Residential,3080688000,7,1780,Milwaukee Bungalow,1,1,0,4800,2022-03-25,73000.0,0.0,Aluminum/Vinyl,1.0,1919.0,7.0,1526.0,3.0,
167776,Residential,3080753000,7,1780,Dplx Bungalow,2,2,0,4800,2022-10-25,72500.0,0.0,Aluminum/Vinyl,2.0,1922.0,12.0,2936.0,4.0,
167783,Residential,3080760000,7,1780,Milwaukee Bungalow,1,1,1,4800,2022-10-03,155000.0,1.0,Aluminum/Vinyl,1.0,1921.0,14.0,1437.0,8.0,
167790,Residential,3080767000,7,1780,Milwaukee Bungalow,1,1,0,4800,2022-01-20,75000.0,0.0,Brick,1.0,1927.0,7.0,1486.0,3.0,
167808,Residential,3080785000,7,1780,Dplx Bungalow,2,2,0,4800,2022-03-16,61500.0,0.0,Aluminum/Vinyl,1.5,1921.0,9.0,2080.0,4.0,
167812,Residential,3080789000,7,1780,Milwaukee Bungalow,1,1,0,4800,2022-09-22,95000.0,0.0,Brick,1.0,1921.0,8.0,1675.0,4.0,
167840,Residential,3080817000,15,1780,Milwaukee Bungalow,1,2,0,4800,2022-11-30,75000.0,0.0,Stucco,1.0,1919.0,7.0,1814.0,4.0,
167856,Residential,3080833000,15,1780,Milwaukee Bungalow,1,1,1,4800,2022-02-24,145000.0,1.0,Stucco,1.0,1920.0,7.0,1621.0,5.0,
167863,Residential,3080840000,15,1780,Milwaukee Bungalow,1,2,0,4800,2022-07-28,124900.0,1.0,Stucco,1.0,1921.0,7.0,1606.0,4.0,
167984,Residential,3080962000,15,1780,Milwaukee Bungalow,1,1,0,4800,2022-08-02,145000.0,1.0,Aluminum/Vinyl,1.0,1917.0,6.0,1519.0,3.0,
168005,Residential,3080983000,15,1780,Res O/S A & 1/2,1,1,1,4800,2022-07-22,110000.0,1.0,Stucco,1.0,1917.0,5.0,1327.0,3.0,
168026,Residential,3081102000,7,1780,Milwaukee Bungalow,1,1,0,3840,2022-04-18,81000.0,0.0,Asphalt/Other,1.0,1918.0,7.0,1655.0,3.0,
168072,Residential,3081148000,15,1780,Milwaukee Bungalow,1,1,0,4080,2022-03-28,104900.0,1.0,Aluminum/Vinyl,1.0,1920.0,10.0,1669.0,5.0,
168172,Residential,3090197000,7,2960,Milwaukee Bungalow,1,2,0,3600,2022-01-31,88000.0,0.0,Aluminum/Vinyl,1.0,1923.0,10.0,1620.0,6.0,
168193,Residential,3090218000,7,2960,Duplex O/S,2,2,0,3600,2022-01-07,33000.0,0.0,Brick,2.0,1912.0,10.0,2332.0,5.0,
168292,Residential,3090327100,15,2950,Duplex O/S,2,2,0,5625,2022-07-12,40000.0,0.0,Asphalt/Other,1.5,1903.0,10.0,1600.0,5.0,
168304,Residential,3090340000,15,2950,Duplex O/S,2,2,0,5000,2022-02-17,65000.0,0.0,Aluminum/Vinyl,2.0,1913.0,12.0,2464.0,6.0,
168355,Residential,3090416000,15,2950,Res O/S A & 1/2,1,2,0,3600,2022-06-01,55000.0,0.0,Aluminum/Vinyl,1.5,1908.0,8.0,1511.0,3.0,
168360,Residential,3090426000,15,2950,Duplex O/S,2,2,0,3900,2022-01-25,40000.0,0.0,Asphalt/Other,2.0,1912.0,11.0,2208.0,4.0,
168441,Residential,3090806000,15,2950,Dplx Bungalow,2,2,0,3150,2022-03-10,70500.0,0.0,Aluminum/Vinyl,2.0,1916.0,10.0,2362.0,4.0,
168444,Residential,3090809000,15,2950,Milwaukee Bungalow,1,2,0,3150,2022-03-31,90000.0,0.0,Aluminum/Vinyl,1.0,1926.0,5.0,1128.0,2.0,
168478,Residential,3090844000,15,2950,Res O/S A & 1/2,1,1,0,3600,2022-03-09,32000.0,0.0,Asphalt/Other,1.0,1905.0,6.0,1153.0,3.0,
168479,Residential,3090845000,15,2950,Duplex O/S,2,2,0,3600,2022-12-13,59000.0,0.0,Asphalt/Other,2.0,1911.0,10.0,2059.0,4.0,
168555,Residential,3091036000,15,2950,Duplex O/S,2,2,0,3150,2022-07-21,65000.0,0.0,Aluminum/Vinyl,1.5,1898.0,9.0,1486.0,5.0,
168562,Residential,3091043000,15,2950,Duplex O/S,2,2,0,3600,2022-05-26,85000.0,0.0,Aluminum/Vinyl,2.0,1913.0,10.0,1888.0,4.0,
168582,Residential,3091065000,15,2950,Dplx Bungalow,2,2,0,5400,2022-04-15,67900.0,0.0,Stucco,1.5,1921.0,9.0,1852.0,3.0,
168611,Residential,3091123100,15,2950,Res O/S A & 1/2,1,2,0,5400,2022-06-22,25000.0,0.0,Aluminum/Vinyl,1.5,1890.0,9.0,1661.0,5.0,
168742,Residential,3100133000,7,2950,Duplex O/S,2,2,0,3750,2022-03-30,130500.0,1.0,Aluminum/Vinyl,1.5,1902.0,8.0,1345.0,3.0,
168793,Residential,3100215100,15,2950,Res O/S A & 1/2,1,1,0,7500,2022-06-27,130000.0,1.0,Aluminum/Vinyl,1.5,1895.0,9.0,1596.0,4.0,
168880,Residential,3100349000,7,2950,Res O/S A & 1/2,1,1,0,3780,2022-01-31,74500.0,0.0,Aluminum/Vinyl,1.0,1913.0,6.0,1226.0,3.0,
168888,Residential,3100405100,15,2950,Res O/S A & 1/2,1,1,0,7535,2022-08-10,65000.0,0.0,Aluminum/Vinyl,1.0,1907.0,6.0,1044.0,3.0,
168938,Residential,3100509000,7,2950,Res O/S A & 1/2,1,1,0,3600,2022-05-16,39000.0,0.0,Aluminum/Vinyl,1.0,1897.0,7.0,1036.0,4.0,
168996,Residential,3100575000,7,2950,Duplex O/S,2,2,0,3600,2022-07-28,51400.0,0.0,Aluminum/Vinyl,1.5,1913.0,8.0,1709.0,3.0,
169018,Residential,3100601000,7,2950,Res O/S A & 1/2,1,1,0,3600,2022-06-24,49000.0,0.0,Aluminum/Vinyl,1.0,1906.0,6.0,1263.0,3.0,
169033,Residential,3100710100,15,2950,Colonial,1,2,0,5400,2022-07-15,156000.0,1.0,Aluminum/Vinyl,2.0,2010.0,6.0,1504.0,4.0,
169097,Residential,3100884000,7,2950,Res O/S A & 1/2,1,1,0,2852,2022-09-28,35000.0,0.0,Aluminum/Vinyl,1.0,1907.0,6.0,997.0,3.0,
169165,Residential,3101213000,7,2950,Duplex O/S,2,2,0,3720,2022-12-21,33500.0,0.0,Aluminum/Vinyl,1.5,1911.0,10.0,1657.0,4.0,
169168,Residential,3101216100,7,2950,Duplex O/S,2,2,0,7470,2022-02-16,68500.0,0.0,Aluminum/Vinyl,1.5,1912.0,10.0,1659.0,4.0,
169248,Residential,3101389000,7,2950,Cottage,1,1,0,3375,2022-02-16,15000.0,0.0,Aluminum/Vinyl,1.0,1890.0,3.0,552.0,2.0,
169256,Residential,3101398000,7,2950,Res O/S A & 1/2,1,1,2,3500,2022-09-30,23000.0,0.0,Wood,1.0,1892.0,8.0,1198.0,3.0,
169291,Residential,3101626000,15,2950,Duplex O/S,2,2,0,4125,2022-09-27,48000.0,0.0,Aluminum/Vinyl,2.0,1893.0,12.0,2260.0,6.0,
169330,Residential,3101716000,7,2950,Duplex O/S,2,2,0,4340,2022-11-18,55000.0,0.0,Aluminum/Vinyl,2.0,1915.0,10.0,2350.0,4.0,
265381,Residential,3101805100,15,2950,Res O/S A & 1/2,1,1,1,5742,2022-08-24,50000.0,0.0,Aluminum/Vinyl,1.5,1897.0,7.0,1310.0,4.0,
169348,Residential,3101820100,15,2950,Milwaukee Bungalow,1,1,0,3785,2022-06-28,55000.0,0.0,Asphalt/Other,1.0,1924.0,8.0,1522.0,5.0,
169369,Residential,3101844100,15,2950,Duplex O/S,2,2,0,9198,2022-05-24,27000.0,0.0,Aluminum/Vinyl,2.0,1912.0,12.0,2360.0,6.0,
169434,Residential,3101925000,15,2950,Res O/S A & 1/2,1,1,0,3750,2022-12-02,34000.0,0.0,Aluminum/Vinyl,1.5,1897.0,6.0,1348.0,3.0,
169454,Residential,3102004000,7,2950,Dplx Bungalow,2,2,0,5125,2022-06-30,105000.0,1.0,Aluminum/Vinyl,2.0,1919.0,12.0,2983.0,6.0,
169572,Residential,3102537000,15,2950,Res O/S A & 1/2,1,2,0,3660,2022-05-24,70000.0,0.0,Aluminum/Vinyl,1.0,1891.0,6.0,1173.0,2.0,
169576,Residential,3102541000,15,2950,Duplex O/S,2,2,0,4270,2022-10-24,65000.0,0.0,Asphalt/Other,2.0,1913.0,10.0,2491.0,4.0,
169584,Residential,3102549000,15,2950,Duplex O/S,2,2,1,4270,2022-12-12,42000.0,0.0,Wood,2.0,1890.0,11.0,2638.0,4.0,
169610,Residential,3102718000,7,2950,Duplex O/S,2,2,0,3844,2022-05-26,55000.0,0.0,Aluminum/Vinyl,1.5,1913.0,9.0,1802.0,3.0,
169623,Residential,3102731000,7,2950,Milwaukee Bungalow,1,1,1,4960,2022-10-18,40000.0,0.0,Aluminum/Vinyl,1.0,1922.0,8.0,1642.0,5.0,
169675,Residential,3109952000,7,2950,Milwaukee Bungalow,1,1,0,4125,2022-02-14,78500.0,0.0,Aluminum/Vinyl,1.0,1918.0,6.0,1268.0,3.0,
169679,Residential,3109957000,7,2950,Duplex O/S,2,2,0,4125,2022-04-13,74000.0,0.0,Aluminum/Vinyl,1.5,1897.0,9.0,1877.0,4.0,
169716,Residential,3109997000,7,2950,Duplex O/S,2,2,0,3312,2022-06-29,75000.0,0.0,Asphalt/Other,2.0,1908.0,10.0,2004.0,4.0,
169961,Residential,3111253000,6,2950,Res O/S A & 1/2,1,1,1,3210,2022-10-04,35000.0,0.0,Asphalt/Other,1.5,1910.0,9.0,1435.0,5.0,
170008,Residential,3111313000,6,2950,Duplex O/S,2,2,0,3600,2022-10-18,118000.0,1.0,Asphalt/Other,1.5,1911.0,10.0,1627.0,5.0,
170390,Residential,3112346000,6,2870,Res O/S A & 1/2,1,1,0,2925,2022-11-21,44000.0,0.0,Aluminum/Vinyl,1.5,1890.0,7.0,1366.0,4.0,
170410,Residential,3112416000,6,2870,Cottage,1,2,0,2205,2022-04-01,15000.0,0.0,Aluminum/Vinyl,2.0,1905.0,7.0,1232.0,5.0,
170413,Residential,3112421000,6,2870,Cottage,1,2,0,2240,2022-08-03,12500.0,0.0,Asphalt/Other,1.5,1900.0,7.0,1230.0,3.0,
170435,Residential,3113008000,6,2870,Dplx Bungalow,2,2,0,3600,2022-12-22,67500.0,0.0,Aluminum/Vinyl,2.0,1915.0,10.0,2917.0,4.0,
170476,Residential,3113308000,6,2870,Res O/S 2sty +,1,2,0,3094,2022-01-19,85000.0,0.0,Aluminum/Vinyl,2.0,1900.0,8.0,1594.0,4.0,
170538,Residential,3120006000,15,2870,Duplex O/S,2,2,0,4140,2022-04-18,74000.0,0.0,Aluminum/Vinyl,2.0,1890.0,10.0,2222.0,4.0,
170573,Residential,3120149100,6,2870,Dplx Bungalow,2,2,0,8050,2022-10-12,80000.0,0.0,Aluminum/Vinyl,2.0,1922.0,12.0,2935.0,6.0,
170595,Residential,3120177000,6,2870,Dplx Bungalow,2,2,0,2700,2022-03-21,48000.0,0.0,Wood,1.5,1929.0,7.0,1413.0,2.0,
170595,Residential,3120177000,6,2870,Dplx Bungalow,2,2,0,2700,2022-07-28,65000.0,0.0,Wood,1.5,1929.0,7.0,1413.0,2.0,
170665,Residential,3120414000,6,2870,Res O/S A & 1/2,1,1,0,1980,2022-06-10,75000.0,0.0,Aluminum/Vinyl,1.0,1892.0,6.0,981.0,3.0,
170682,Residential,3120438111,6,2870,Duplex O/S,2,2,0,6694,2022-02-03,51000.0,0.0,Aluminum/Vinyl,1.5,1909.0,8.0,1638.0,3.0,
170684,Residential,3120441000,6,2870,Res O/S A & 1/2,1,1,1,2673,2022-04-04,41300.0,0.0,Aluminum/Vinyl,1.5,1911.0,7.0,1701.0,4.0,
170791,Residential,3121204100,15,2870,Duplex O/S,2,2,0,8818,2022-04-14,55000.0,0.0,Aluminum/Vinyl,2.0,1896.0,12.0,2682.0,6.0,
170970,Residential,3121661000,6,2930,Dplx Bungalow,2,2,0,2700,2022-05-08,140000.0,1.0,Aluminum/Vinyl,1.5,1926.0,16.0,1418.0,6.0,
170983,Residential,3121676100,6,2930,Duplex O/S,2,2,0,6750,2022-07-19,80000.0,0.0,Aluminum/Vinyl,1.5,1900.0,9.0,1991.0,4.0,
171018,Residential,3121715100,6,2930,Res O/S 1 Story,1,1,0,9000,2022-02-04,29000.0,0.0,Aluminum/Vinyl,1.0,1870.0,8.0,787.0,4.0,
171189,Residential,3122445000,15,2870,Res O/S A & 1/2,1,1,0,2900,2022-08-17,39000.0,0.0,Aluminum/Vinyl,1.0,1891.0,12.0,1425.0,7.0,
171311,Residential,3123303000,6,2870,Duplex O/S,2,2,0,3564,2022-07-07,22500.0,0.0,Aluminum/Vinyl,1.5,1904.0,10.0,1683.0,4.0,
171338,Residential,3123404000,15,2870,Duplex-Cottage,2,2,0,2000,2022-01-20,22000.0,0.0,Aluminum/Vinyl,1.5,1895.0,7.0,1239.0,3.0,
171449,Residential,3130122000,6,2930,Colonial,1,2,1,4350,2022-09-28,160000.0,1.0,Aluminum/Vinyl,2.0,2008.0,6.0,1280.0,3.0,
171505,Residential,3130228000,6,2930,Multiple Residential Bldgs,2,2,0,7500,2022-09-21,185000.0,1.0,Brick,1.5,1915.0,13.0,2417.0,7.0,
171528,Residential,3130503100,6,2930,Res O/S 2sty +,1,1,0,5490,2022-09-12,130000.0,1.0,Wood,2.0,1903.0,6.0,1403.0,3.0,
171544,Residential,3130525000,6,2930,Duplex O/S,2,2,0,3600,2022-06-17,111000.0,1.0,Aluminum/Vinyl,1.5,1907.0,10.0,1826.0,4.0,
171584,Residential,3130578000,6,2930,Duplex O/S,2,2,0,3600,2022-08-08,90000.0,0.0,Asphalt/Other,2.0,1924.0,11.0,1733.0,5.0,
171626,Residential,3130744000,6,2930,Milwaukee Bungalow,1,2,0,3600,2022-03-18,135000.0,1.0,Aluminum/Vinyl,1.0,1926.0,14.0,1337.0,8.0,
171747,Residential,3131304100,6,2930,Res O/S 2sty +,1,2,0,6000,2022-06-01,165000.0,1.0,Brick,2.0,1890.0,9.0,2054.0,4.0,
171831,Residential,3131640000,6,2930,Res O/S A & 1/2,1,1,1,4650,2022-11-03,150000.0,1.0,Aluminum/Vinyl,1.5,1891.0,15.0,1748.0,7.0,
171836,Residential,3131702000,6,2930,Duplex O/S,2,2,0,4500,2022-04-21,115000.0,1.0,Aluminum/Vinyl,1.5,1890.0,9.0,2003.0,4.0,
171985,Residential,3132264000,6,2930,Triplex,3,3,0,3360,2022-03-22,185000.0,1.0,Aluminum/Vinyl,2.0,1890.0,13.0,2565.0,5.0,
172015,Residential,3132311000,6,2930,Duplex O/S,2,2,0,3330,2022-06-17,130000.0,1.0,Aluminum/Vinyl,2.0,1890.0,10.0,2013.0,4.0,
172067,Residential,3140004000,3,3330,Triplex,3,3,0,7680,2022-06-30,316000.0,3.0,Aluminum/Vinyl,2.0,1884.0,11.0,2693.0,4.0,
172078,Residential,3140015000,3,3330,Duplex O/S,2,2,0,3840,2022-01-26,234900.0,2.0,Aluminum/Vinyl,2.0,1904.0,10.0,2232.0,6.0,
172179,Residential,3140164000,3,3330,Duplex O/S,2,2,0,4020,2022-06-06,220000.0,2.0,Asphalt/Other,1.5,1896.0,8.0,1655.0,3.0,
172188,Residential,3140173000,3,2890,Triplex,3,3,0,3600,2022-09-28,205000.0,2.0,Stucco,2.0,1900.0,8.0,1770.0,3.0,
172190,Residential,3140175000,3,2890,Cottage,1,2,0,3600,2022-08-12,205000.0,2.0,Aluminum/Vinyl,1.0,1890.0,5.0,960.0,3.0,
172211,Residential,3140217000,3,2880,Res O/S A & 1/2,1,1,0,3600,2022-07-14,315000.0,3.0,Aluminum/Vinyl,1.0,1902.0,6.0,1724.0,3.0,
172212,Residential,3140218000,3,2880,Cottage,1,1,0,3600,2022-08-15,215000.0,2.0,Aluminum/Vinyl,1.0,1892.0,7.0,1262.0,2.0,
172224,Residential,3140231000,3,2880,Duplex O/S,2,2,0,3600,2022-09-09,221000.0,2.0,Aluminum/Vinyl,2.0,1905.0,11.0,2136.0,5.0,
172229,Residential,3140236000,3,2880,Res O/S A & 1/2,1,2,0,3600,2022-08-04,275000.0,2.0,Asphalt/Other,1.0,1900.0,8.0,1666.0,4.0,
172256,Residential,3140263000,3,2890,Duplex O/S,2,2,0,3000,2022-04-30,190000.0,1.0,Stucco,1.5,1892.0,10.0,1754.0,4.0,
172393,Residential,3140509000,3,2890,Duplex O/S,2,2,0,3600,2022-05-12,280000.0,2.0,Aluminum/Vinyl,2.0,1904.0,11.0,2154.0,5.0,
172402,Residential,3140518000,3,2890,Duplex O/S,2,2,0,2730,2022-06-22,235000.0,2.0,Aluminum/Vinyl,2.0,1912.0,8.0,1732.0,4.0,
172403,Residential,3140519000,3,2890,Duplex O/S,2,2,0,2730,2022-04-21,184900.0,1.0,Aluminum/Vinyl,2.0,1912.0,16.0,2165.0,8.0,
172466,Residential,3140624000,6,2880,Res O/S A & 1/2,1,2,0,4560,2022-12-02,245000.0,2.0,Asphalt/Other,1.0,1908.0,7.0,1413.0,2.0,
172481,Residential,3140639000,6,2930,Res O/S A & 1/2,1,1,0,3840,2022-02-28,110000.0,1.0,Aluminum/Vinyl,1.0,1912.0,14.0,1385.0,6.0,
172530,Residential,3140723000,6,2890,Res O/S 2sty +,1,1,0,3840,2022-06-22,260000.0,2.0,Aluminum/Vinyl,2.0,1896.0,10.0,1958.0,5.0,
172553,Residential,3140753000,6,2930,Duplex O/S,2,2,0,3600,2022-11-12,90000.0,0.0,Wood,1.5,1892.0,8.0,1553.0,3.0,
172608,Residential,3140831000,6,2930,Res O/S 2sty +,1,1,0,3600,2022-11-04,110000.0,1.0,Asphalt/Other,2.0,1902.0,6.0,1571.0,3.0,
172643,Residential,3140910000,6,2880,Res O/S 2sty +,1,1,0,3000,2022-12-13,143000.0,1.0,Aluminum/Vinyl,2.0,1895.0,7.0,1424.0,4.0,
172652,Residential,3140920000,6,2890,Cottage,1,2,0,2763,2022-02-25,122000.0,1.0,Aluminum/Vinyl,1.0,1906.0,12.0,1059.0,6.0,
172653,Residential,3140921000,6,2890,Duplex-Cottage,2,2,0,2700,2022-11-10,107450.0,1.0,Aluminum/Vinyl,1.0,1890.0,5.0,1310.0,2.0,
172676,Residential,3140945000,6,2880,Triplex,3,3,0,3120,2022-08-01,115000.0,1.0,Wood,2.0,1895.0,14.0,2660.0,6.0,
172688,Residential,3140959000,6,2890,Duplex O/S,2,2,0,3240,2022-10-18,220000.0,2.0,Aluminum/Vinyl,2.0,1904.0,10.0,2190.0,4.0,
172689,Residential,3140960000,6,2890,Res O/S A & 1/2,1,1,0,3240,2022-01-03,79000.0,0.0,Wood,1.5,1904.0,16.0,1629.0,8.0,
172701,Residential,3140972000,6,2880,Multiple Residential Bldgs,3,3,0,6000,2022-05-23,350000.0,3.0,Aluminum/Vinyl,1.5,1909.0,16.0,3020.0,8.0,
172721,Residential,3140994000,6,2930,Res O/S A & 1/2,1,1,0,2340,2022-07-05,180000.0,1.0,Aluminum/Vinyl,1.5,1884.0,14.0,1293.0,6.0,
172736,Residential,3141010000,6,2930,Duplex O/S,2,2,0,4080,2022-09-19,118000.0,1.0,Aluminum/Vinyl,2.0,1914.0,10.0,2296.0,6.0,
172789,Residential,3141119000,6,2880,Res O/S A & 1/2,1,2,0,3600,2022-04-14,290000.0,2.0,Asphalt/Other,1.0,1895.0,16.0,1700.0,8.0,
172801,Residential,3141132000,6,2880,Duplex O/S,2,2,0,3300,2022-01-27,161500.0,1.0,Wood,1.5,1895.0,9.0,1447.0,4.0,
172804,Residential,3141136000,6,2880,Res O/S A & 1/2,1,1,0,3600,2022-03-24,210000.0,2.0,Aluminum/Vinyl,1.0,1913.0,12.0,959.0,6.0,
172832,Residential,3141167100,6,2930,Cottage,1,2,0,3080,2022-03-17,46500.0,0.0,Aluminum/Vinyl,1.0,1885.0,10.0,1280.0,5.0,
172832,Residential,3141167100,6,2930,Cottage,1,2,0,3080,2022-08-30,95000.0,0.0,Aluminum/Vinyl,1.0,1885.0,10.0,1280.0,5.0,
172852,Residential,3141222000,3,2890,Colonial,1,3,0,2133,2022-06-21,330000.0,3.0,Aluminum/Vinyl,2.5,2003.0,6.0,2112.0,3.0,
172879,Residential,3150016000,3,3150,Duplex O/S,2,2,0,4200,2022-11-16,254900.0,2.0,Stucco,2.0,1912.0,11.0,2312.0,5.0,
172890,Residential,3150027000,3,3150,Milwaukee Bungalow,1,1,0,4560,2022-08-22,297000.0,2.0,Asphalt/Other,1.0,1922.0,12.0,1569.0,7.0,
172894,Residential,3150031000,3,3150,Dplx Bungalow,2,2,0,4320,2022-12-12,325000.0,3.0,Aluminum/Vinyl,2.0,1922.0,14.0,2674.0,6.0,
172895,Residential,3150032000,3,3150,Duplex O/S,2,2,1,4560,2022-12-30,450000.0,4.0,Aluminum/Vinyl,2.0,1922.0,10.0,2353.0,6.0,
172909,Residential,3150132000,3,3190,Duplex O/S,2,2,0,3510,2022-06-08,262500.0,2.0,Asphalt/Other,2.0,1904.0,12.0,2474.0,6.0,
172939,Residential,3150321000,3,3150,Duplex O/S,2,2,0,2480,2022-10-31,400000.0,4.0,Aluminum/Vinyl,2.0,1914.0,13.0,2192.0,6.0,
172940,Residential,3150322000,3,3150,Duplex O/S,2,2,0,2400,2022-01-12,242000.0,2.0,Aluminum/Vinyl,2.0,1905.0,10.0,1890.0,4.0,
172961,Residential,3150407000,3,3160,Milwaukee Bungalow,1,3,0,4484,2022-05-20,340000.0,3.0,Aluminum/Vinyl,1.0,1916.0,7.0,1747.0,4.0,
172976,Residential,3150422000,3,3150,Milwaukee Bungalow,1,1,0,4484,2022-02-11,253700.0,2.0,Aluminum/Vinyl,1.0,1914.0,6.0,1244.0,3.0,
172987,Residential,3150434000,3,3150,Milwaukee Bungalow,1,1,0,4484,2022-06-27,190000.0,1.0,Wood,1.0,1914.0,7.0,1456.0,4.0,
173002,Residential,3150449000,3,3150,Dplx Bungalow,2,2,0,4484,2022-10-10,275000.0,2.0,Brick,1.5,1927.0,9.0,1945.0,5.0,
173061,Residential,3151007000,3,3150,Milwaukee Bungalow,1,1,0,4320,2022-06-09,260000.0,2.0,Aluminum/Vinyl,1.0,1916.0,7.0,1703.0,4.0,
173102,Residential,3151048000,3,3150,Res O/S A & 1/2,1,1,1,3440,2022-10-03,290000.0,2.0,Aluminum/Vinyl,1.5,1894.0,6.0,1602.0,3.0,
173105,Residential,3151104000,3,3320,Colonial,1,1,1,5770,2022-06-09,299900.0,2.0,Aluminum/Vinyl,2.0,1940.0,4.0,963.0,2.0,
173144,Residential,3151404110,3,3320,Cape Cod,1,1,1,5117,2022-06-29,326715.0,3.0,Brick,1.0,1961.0,5.0,2124.0,3.0,
173244,Residential,3160022000,3,3170,Duplex O/S,2,2,0,3600,2022-03-01,300000.0,3.0,Aluminum/Vinyl,2.0,1894.0,12.0,2054.0,6.0,
173249,Residential,3160027000,3,3170,Triplex,3,4,0,5400,2022-04-11,445000.0,4.0,Aluminum/Vinyl,1.5,1890.0,10.0,2090.0,6.0,
173269,Residential,3160047000,3,3170,Duplex O/S,2,2,0,3600,2022-03-30,285000.0,2.0,Aluminum/Vinyl,2.0,1898.0,10.0,1920.0,4.0,
173298,Residential,3160078000,3,3160,Dplx Bungalow,2,2,0,3600,2022-09-30,347000.0,3.0,Wood,2.0,1916.0,13.0,3046.0,6.0,
173321,Residential,3160220000,3,3160,Res O/S 2sty +,1,2,1,3200,2022-12-27,369900.0,3.0,Masonry/Frame,2.0,1909.0,8.0,2304.0,5.0,
173328,Residential,3160306000,3,3160,Duplex O/S,2,2,0,4800,2022-07-18,310000.0,3.0,Aluminum/Vinyl,2.0,1911.0,12.0,2550.0,6.0,
173334,Residential,3160312000,3,3160,Duplex O/S,2,2,0,4800,2022-01-02,365000.0,3.0,Asphalt/Other,2.0,1912.0,13.0,2830.0,6.0,
173354,Residential,3160332000,3,3160,Duplex O/S,2,2,0,4440,2022-07-11,300000.0,3.0,Aluminum/Vinyl,2.0,1910.0,12.0,2782.0,6.0,
173365,Residential,3160343000,3,3160,Duplex O/S,2,2,0,4120,2022-07-11,305000.0,3.0,Wood,1.5,1904.0,9.0,2566.0,4.0,
173439,Residential,3160448000,3,3160,Res O/S 2sty +,1,2,0,4840,2022-05-19,585000.0,5.0,Wood,2.0,1901.0,8.0,2960.0,5.0,
173463,Residential,3160472000,3,3160,Res O/S 2sty +,1,1,2,4880,2022-05-05,485000.0,4.0,Aluminum/Vinyl,2.0,1906.0,9.0,2185.0,6.0,
173509,Residential,3160602000,3,3160,Duplex O/S,2,2,0,4674,2022-06-07,352000.0,3.0,Wood,2.0,1910.0,13.0,2908.0,6.0,
173519,Residential,3160613000,3,3160,Res O/S 2sty +,1,1,1,4674,2022-03-15,320000.0,3.0,Wood,2.0,1911.0,8.0,2045.0,4.0,
173565,Residential,3160728000,3,3160,Duplex O/S,2,2,0,4760,2022-08-10,405000.0,4.0,Asphalt/Other,2.0,1907.0,12.0,2578.0,6.0,
173599,Residential,3160806000,3,3160,Duplex O/S,2,2,0,4800,2022-07-18,310000.0,3.0,Aluminum/Vinyl,2.0,1908.0,12.0,2772.0,6.0,
